date,name,type,moving_time_s,elapsed_time_s,distance_m,elevation_m,calories,training_load,intensity,avg_hr,max_hr,avg_power_w,np_w,source,load_method,strava_id
2022-07-14,Afternoon Run,Run,3002,3308,10369.8,281.0,708,42,,136,,,,strava_backfill,trimp_hr,7468245312
2022-07-15,Galibier - Ancienne Route,Ride,15984,22427,110645.9,2030.0,2772,216,,129,,169,,strava_backfill,trimp_hr,7473032929
2022-07-16,La Expl del M ha un B in una G,Ride,5284,5644,20142.2,926.0,1121,96,,143,,163,,strava_backfill,trimp_hr,7476476787
2022-07-16,Sestriere Gravel Ignorante,Ride,10945,15248,70345.6,1446.0,1714,130,,123,,165,,strava_backfill,trimp_hr,7478335635
2022-07-17,Morning Hike,Hike,4964,8040,5801.1,432.0,346,12,,81,,,,strava_backfill,trimp_hr,7483120280
2022-07-18,Il solito KM rosso + 1,Ride,6430,40426,54790.9,491.0,1384,78,,124,,190,,strava_backfill,trimp_hr,7489523460
2022-07-19,Variazioni e sudorazioni,Run,2612,2671,9154.1,284.0,657,45,,147,,,,strava_backfill,trimp_hr,7493296363
2022-07-20,Ciclabili del cazzo 💥,Ride,8378,42845,62329.9,855.0,1534,111,,128,,176,,strava_backfill,trimp_hr,7500591519
2022-07-21,Ciclopodistica con qualche acciacco,Ride,751,751,3708.5,251.0,269,19,,159,,336,,strava_backfill,trimp_hr,7506068369
2022-07-22,Strength a Luglio,Ride,3775,4444,21172.6,802.8,865,52,,130,,204,,strava_backfill,trimp_hr,7510675157
2022-07-23,Regalarsi un Vaccaro,Ride,8575,8910,44291.0,1515.1,1626,126,,133,,177,,strava_backfill,trimp_hr,7513415224
2022-07-24,"Detox: Zambla, Selvino, Hidden Ganda",Ride,13117,13711,84998.9,2240.0,2740,170,,127,,183,,strava_backfill,trimp_hr,7519376638
2022-07-25,Selvinello cercando il fresco (non pervenuto),Ride,7902,40949,62424.3,845.0,1654,104,,128,,184,,strava_backfill,trimp_hr,7526955315
2022-07-27,Ganda prima di 8 ore seduto,Ride,4529,4652,35415.5,429.0,850,56,,125,,163,,strava_backfill,trimp_hr,7535354948
2022-07-28,When in Valpolicella - Testing my back,Run,3154,5057,10509.6,341.0,741,47,,139,,,,strava_backfill,trimp_hr,7542110585
2022-07-28,Palio del Recioto post lavoro Lessinia,Ride,6223,6341,33011.7,1377.0,1571,111,,142,,228,,strava_backfill,trimp_hr,7544087763
2022-07-29,Bardolino per pranzo,Ride,2715,2715,22343.0,139.0,555,25,,110,,180,,strava_backfill,trimp_hr,7547549892
2022-07-29,Il drittone di Bardolino 😂,Swim,436,576,347.8,0,93,3,,115,,,,strava_backfill,trimp_hr,7548343655
2022-07-30,Vivione da di là con extra da di qua,Ride,25325,28673,175490.0,4010.0,5444,396,,136,,190,,strava_backfill,trimp_hr,7553137541
2022-07-31,Valcava gravel,Ride,15152,17251,104975.9,1829.8,2464,188,,125,,161,,strava_backfill,trimp_hr,7558232550
2022-08-01,Morning Ride,Ride,2881,2910,27214.6,27.0,585,31,,118,,117,,strava_backfill,trimp_hr,7563382248
2022-08-01,La ritirata dei Merelli - Finitudine,Ride,5237,5561,32692.0,524.0,678,47,,110,,161,,strava_backfill,trimp_hr,7565190171
2022-08-02,Capanna 2000 in gravel,Ride,13110,14303,74193.1,2163.0,2263,181,,130,,174,,strava_backfill,trimp_hr,7571542585
2022-08-04,Ganda without legs (:,Run,3778,4085,12151.0,437.1,979,64,,146,,,,strava_backfill,trimp_hr,7579479924
2022-08-04,"Random gravel, why not",Ride,4910,6105,24179.5,965.6,891,68,,130,,171,,strava_backfill,trimp_hr,7582282198
2022-08-05,Rifugio Olmo per cambiare un po',Hike,16048,69504,18025.9,1406.0,1262,44,,86,,,,strava_backfill,trimp_hr,7591016707
2022-08-07,Slippery Fonteno,Ride,11903,12707,66336.1,1945.9,1929,157,,128,,162,,strava_backfill,trimp_hr,7596170164
2022-08-08,Morning Ride,Ride,5863,38973,51487.1,248.0,1149,70,,123,,156,,strava_backfill,trimp_hr,7607748490
2022-08-09,Lunch Run,Run,3189,3217,11362.0,253.0,805,64,,155,,,,strava_backfill,trimp_hr,7607751449
2022-08-10,"Con un aperitivo, una gravel e due zaini da portare a casa. Ma sono FERIE!",Ride,6898,40107,54139.2,486.0,1363,91,,128,,158,,strava_backfill,trimp_hr,7615647633
2022-08-12,Orezzo - Capanna GrossAlp,Ride,28817,33574,192952.9,3514.4,5446,470,,138,,163,,strava_backfill,trimp_hr,7626034360
2022-08-13,Bosco Gurin - San Bernardino - Spluga - Gordona,Ride,26682,33657,179235.8,2960.3,4029,317,,123,,140,,strava_backfill,trimp_hr,7631181990
2022-08-14,Gordona - Passo Dordona - Orezzo (casa),Ride,24262,27365,135161.8,2974.0,3845,328,,129,,139,,strava_backfill,trimp_hr,7636367383
2022-08-15,Morning Hike,Hike,4409,5854,5308.5,392.0,267,9,,76,,,,strava_backfill,trimp_hr,7641934550
2022-08-16,Monte Pora solo per la pizza di Ian,Ride,10823,13745,78245.2,1477.0,2224,169,,136,,180,,strava_backfill,trimp_hr,7646500187
2022-08-17,"Running, always a bad idea up to the 5th km",Run,3828,3828,13113.2,311.0,934,64,,145,,,,strava_backfill,trimp_hr,7651794807
2022-08-18,Coldre' KOM tra uno scrollo e l'altro,Run,3205,3287,8222.7,438.0,720,48,,139,,,,strava_backfill,trimp_hr,7657951352
2022-08-19,Rifugio V Alpini - Giro Confinale / 1,Hike,9878,10792,12186.0,1286.2,1360,61,,112,,,,strava_backfill,trimp_hr,7663378763
2022-08-20,Ghiacciaio Forni - Giro del Confinale / 2,Hike,14245,22735,18364.8,789.0,1431,54,,96,,,,strava_backfill,trimp_hr,7669728483
2022-08-21,Running for something more - Giro del Confinale / 3,Run,6495,6699,15308.9,362.0,1438,94,,138,,,,strava_backfill,trimp_hr,7673554713
2022-08-21,Laghi di Cancano gravel 🤩,Ride,6553,7634,39982.3,965.0,1285,112,,140,,163,,strava_backfill,trimp_hr,7675335230
2022-08-22,Il primo Stelvio di PMT,Ride,8895,11941,44444.1,1533.0,1299,99,,120,,162,,strava_backfill,trimp_hr,7679920544
2022-08-23,Morning Run,Run,3041,3139,10030.6,295.0,711,52,,146,,,,strava_backfill,trimp_hr,7684936256
2022-08-24,Orezzo - Saint Moritz (Passo Bernina),Ride,26093,30633,181285.6,3477.7,5566,417,,137,,187,,strava_backfill,trimp_hr,7692201918
2022-08-25,St. Moritz - Orezzo (Passo San Marco),Ride,23950,25627,174348.7,2796.2,4055,317,,128,,96,,strava_backfill,trimp_hr,7697676143
2022-08-25,Lunch Ride,Ride,13159,13584,54232.5,994.0,3320,219,,139,,91,,strava_backfill,trimp_hr,8648294677
2022-08-27,Poieto zero sbatti,Hike,4850,5602,7940.4,656.7,624,27,,109,,,,strava_backfill,trimp_hr,7708848590
2022-08-28,Ganda zero sbatti detox,Ride,3553,3945,20029.1,661.0,711,52,,133,,179,,strava_backfill,trimp_hr,7713313142
2022-08-29,Ritorno alla routine,Ride,6404,40385,54915.7,484.0,1379,92,,132,,183,,strava_backfill,trimp_hr,7720947118
2022-08-30,"Up and up, just for consistency.",Run,2992,3004,10015.7,373.0,707,49,,144,,,,strava_backfill,trimp_hr,7724473786
2022-08-31,ARKetipo THOUGHTS,Run,3080,3083,10029.3,338.0,719,49,,143,,,,strava_backfill,trimp_hr,7732197244
2022-09-01,Orezzo KM Rosso PR ?,Ride,2427,2427,26622.1,41.0,569,40,,138,,183,,strava_backfill,trimp_hr,7734838577
2022-09-01,Afternoon Ride,Ride,3980,3995,28179.6,497.7,703,52,,127,,195,,strava_backfill,trimp_hr,7737507540
2022-09-02,Gazzaniga pre work empty stomach,Run,2468,2504,8516.9,283.0,605,44,,149,,,,strava_backfill,trimp_hr,7740247651
2022-09-03,Ganda x 3,Ride,9578,10155,55702.0,1928.0,1619,147,,135,,186,,strava_backfill,trimp_hr,7745573197
2022-09-04,2000 m ascension in 60km is the new cool,Ride,11335,13115,66358.5,2023.0,1957,163,,132,,178,,strava_backfill,trimp_hr,7751633636
2022-09-05,Valenciaga - Back to running in the flatlands,Run,3609,4228,14010.0,25.0,944,65,,149,,,,strava_backfill,trimp_hr,7758907590
2022-09-06,Pre-bruciando la colazione,Run,2520,2584,9078.3,0,712,54,,158,,,,strava_backfill,trimp_hr,7762010275
2022-09-07,Chilling post conference 😁,Run,3007,3080,11045.8,32.0,773,50,,145,,,,strava_backfill,trimp_hr,7770256225
2022-09-10,Giro del Tavolo 2022 - Umidi a metà,Ride,12506,16285,79071.7,1969.0,2357,184,,133,,189,,strava_backfill,trimp_hr,7783912761
2022-09-11,"Pizza, Gin Tonic e Ganda di corsa",Run,5577,5718,18251.6,654.0,1352,93,,145,,,,strava_backfill,trimp_hr,7791100564
2022-09-12,Monday motivation,Ride,6469,40494,54033.5,515.0,1316,93,,132,,181,,strava_backfill,trimp_hr,7796900556
2022-09-12,Afternoon Ride,Ride,9030,9057,49028.8,557.0,2185,138,,135,,91,,strava_backfill,trimp_hr,8648291264
2022-09-13,Some PRs without even trying,Ride,4778,4778,33856.8,768.0,979,80,,139,,188,,strava_backfill,trimp_hr,7800805722
2022-09-14,9k YTD!,Ride,6563,40129,55026.1,518.0,1409,103,,136,,181,,strava_backfill,trimp_hr,7807993315
2022-09-15,A volte bisognerebbe rimanere sul divano,Run,2326,2338,8005.7,174.0,567,36,,141,,,,strava_backfill,trimp_hr,7812846738
2022-09-17,Coppa Coppi 2022 - 10 x Direttissima,Ride,13905,18144,66575.1,2795.0,2164,192,,130,,178,,strava_backfill,trimp_hr,7821602709
2022-09-18,It's all about shoes,Run,4054,4083,16011.5,104.0,1055,72,,148,,,,strava_backfill,trimp_hr,7826205575
2022-09-19,Gravellata Hot n Cold,Ride,7111,41287,53768.1,545.0,1474,100,,131,,151,,strava_backfill,trimp_hr,7833946755
2022-09-20,Night Run / Insomnia digestion,Run,1801,1815,6112.8,161.0,450,29,,144,,,,strava_backfill,trimp_hr,7835900812
2022-09-22,Una scappata in Ganda 😪,Ride,3034,3138,18652.4,667.0,704,47,,136,,208,,strava_backfill,trimp_hr,7848432833
2022-09-23,🦵🫁☠️,Run,2409,2419,8513.8,168.0,580,44,,150,,,,strava_backfill,trimp_hr,7852596993
2022-09-24,Bello fino a quando il Tacx non è esploso,VirtualRide,2033,2033,21280.3,0,440,32,,,,217,,strava_backfill,durata,7857573481
2022-09-24,Duathlon di Coldre',Run,2374,2551,4904.2,398.0,482,32,,134,,,,strava_backfill,trimp_hr,7857870941
2022-09-25,"Tra podcast, gleno e le Hoka che volano in discesa",Run,5831,5987,10611.8,832.0,930,71,,129,,,,strava_backfill,trimp_hr,7863085837
2022-09-26,Nice-ly done 🏃,Run,3116,3249,12025.8,100.0,849,68,,159,,,,strava_backfill,trimp_hr,7870423697
2022-09-27,Pre-conference 10k,Run,2642,2971,10010.4,14.0,710,48,,149,,,,strava_backfill,trimp_hr,7873085787
2022-09-29,Un'altra scappata in Ganda (old file),Ride,3034,3138,18705.1,662.6,674,47,,136,,199,,strava_backfill,trimp_hr,7888736191
2022-09-30,Morning Weight Training,WeightTraining,1510,1510,0,0,139,5,,92,,,,strava_backfill,trimp_hr,7888104427
2022-10-01,Tornare a pedalare. Con le donne ✌️,Ride,9643,11205,73751.3,1243.0,1932,168,,141,,190,,strava_backfill,trimp_hr,7893500598
2022-10-02,"Autopilot ON, good feelz",Run,4488,4820,18028.3,58.0,1216,110,,165,,,,strava_backfill,trimp_hr,7898087855
2022-10-03,Monday traffic 🥲,Ride,6615,40049,55009.2,517.0,1440,101,,135,,178,,strava_backfill,trimp_hr,7905504433
2022-10-04,Believe the process,Ride,3910,3950,23959.8,774.0,875,60,,135,,196,,strava_backfill,trimp_hr,7909108534
2022-10-05,The We Run Comeback!,Run,2501,5428,9359.3,129.0,632,39,,141,,,,strava_backfill,trimp_hr,7917362961
2022-10-06,Lunch Ride,Ride,3354,3354,19150.7,667.0,683,44,,128,,188,,strava_backfill,trimp_hr,7919977309
2022-10-07,Tennis 🎾,Workout,1973,3595,1380.7,1.0,336,8,,98,,,,strava_backfill,trimp_hr,7926755680
2022-10-08,Il Lombardia 2022,Ride,5971,16785,30413.7,1145.0,1246,86,,132,,178,,strava_backfill,trimp_hr,7931250344
2022-10-09,Carbo-alcoholic unloading 💩,Run,3709,3739,13232.4,319.0,1065,108,,174,,,,strava_backfill,trimp_hr,7936368975
2022-10-10,Grave(l) Monday,Ride,6861,41046,54003.1,526.0,1560,107,,136,,159,,strava_backfill,trimp_hr,7941952405
2022-10-11,Earlyish elvish,Run,2920,2971,10018.0,308.0,721,54,,150,,,,strava_backfill,trimp_hr,7944621453
2022-10-12,Afternoon Hike,Hike,2737,3552,3959.5,245.0,323,14,,105,,,,strava_backfill,trimp_hr,7952670547
2022-10-13,Fratellanza di MTB,Ride,7199,7981,27661.4,914.0,1282,95,,128,,127,,strava_backfill,trimp_hr,7957520230
2022-10-14,The 7AM routine,Run,2913,2938,10006.6,299.0,719,57,,153,,,,strava_backfill,trimp_hr,7960132484
2022-10-15,Relax 🙂,Hike,6389,6956,11800.6,964.0,952,57,,124,,,,strava_backfill,trimp_hr,7964957371
2022-10-17,✨,Ride,6300,39617,53922.8,532.0,1526,105,,139,,190,,strava_backfill,trimp_hr,7977895300
2022-10-18,🦉,Ride,4678,4678,33978.2,784.0,1026,78,,139,,198,,strava_backfill,trimp_hr,7981493219
2022-10-19,We run Caccia al Tesoro,Run,2186,6165,7005.4,128.0,418,23,,121,,,,strava_backfill,trimp_hr,7989441605
2022-10-20,🥔🥔,Ride,3204,3230,18729.5,661.0,661,45,,131,,193,,strava_backfill,trimp_hr,7992018476
2022-10-21,🥱,Run,2971,2971,10014.3,305.0,717,57,,152,,,,strava_backfill,trimp_hr,7995500915
2022-10-22,🔁,Run,2963,3281,10028.6,380.0,738,71,,164,,,,strava_backfill,trimp_hr,8001876577
2022-10-23,Scedrina Death Race 📸,Hike,2310,2430,2856.9,394.0,330,16,,116,,,,strava_backfill,trimp_hr,8006579715
2022-10-24,⏮️☔,Ride,3296,3447,18790.0,661.0,700,47,,132,,183,,strava_backfill,trimp_hr,8010679683
2022-10-25,🔦,Run,2939,2954,10026.0,304.0,727,56,,152,,,,strava_backfill,trimp_hr,8015207698
2022-10-26,👩‍👦‍👦,Ride,6661,39117,54788.5,514.0,1267,90,,129,,175,,strava_backfill,trimp_hr,8022828250
2022-10-27,⛩️,Ride,4823,4852,33966.2,787.0,1062,80,,139,,189,,strava_backfill,trimp_hr,8026596840
2022-10-28,🍜,Run,2472,2494,10009.4,37.0,681,53,,158,,,,strava_backfill,trimp_hr,8032626916
2022-10-29,🍂,Ride,8639,8769,58980.8,1391.0,1756,171,,147,,180,,strava_backfill,trimp_hr,8035305550
2022-10-30,🎮,Run,2832,2875,10031.3,296.0,738,64,,161,,,,strava_backfill,trimp_hr,8041618144
2022-10-31,🎃,Ride,14554,17255,122651.2,1019.0,2870,253,,141,,174,,strava_backfill,trimp_hr,8047251960
2022-11-02,🌑,Ride,6529,39750,52753.9,524.0,1419,98,,134,,172,,strava_backfill,trimp_hr,8058795611
2022-11-03,🆕🏠,Run,2613,2644,9317.6,188.0,650,42,,143,,,,strava_backfill,trimp_hr,8061040338
2022-11-04,🫥,Run,2376,2486,9011.6,50.0,610,40,,145,,,,strava_backfill,trimp_hr,8066843774
2022-11-06,🥃 (Monte Grappa - Grappa Bocchino edition) - 10.000 km YTD,Ride,11510,18505,72896.9,2396.0,2374,192,,139,,212,,strava_backfill,trimp_hr,8078049193
2022-11-07,🥶,Ride,5460,39818,44567.8,415.0,1255,89,,138,,181,,strava_backfill,trimp_hr,8082908850
2022-11-08,🍝,Run,3674,4707,13302.6,322.0,947,77,,157,,,,strava_backfill,trimp_hr,8086513263
2022-11-09,🐹,VirtualRide,3124,3124,33414.0,0,713,50,,,,228,,strava_backfill,durata,8091577857
2022-11-11,🩺,Run,2548,2576,9370.7,182.0,705,68,,169,,,,strava_backfill,trimp_hr,8100116695
2022-11-12,♨️,Ride,6816,24796,57138.9,812.0,1680,126,,144,,206,,strava_backfill,trimp_hr,8107596009
2022-11-14,🌄,VirtualRide,3330,3330,37052.6,0,843,53,,,,253,,strava_backfill,durata,8115395547
2022-11-16,🌰,Run,3690,4381,13016.0,332.0,909,69,,151,,,,strava_backfill,trimp_hr,8125941098
2022-11-17,💦,Ride,4765,6622,34100.7,788.0,1066,85,,142,,189,,strava_backfill,trimp_hr,8130378852
2022-11-19,🇳🇱,Run,7008,9558,26293.8,100.0,1810,134,,152,,,,strava_backfill,trimp_hr,8138355034
2022-11-20,🚮,Run,3151,3283,11074.7,18.0,788,48,,140,,,,strava_backfill,trimp_hr,8142581116
2022-11-22,🥞,Run,3399,3553,13507.7,107.0,1015,101,,175,,,,strava_backfill,trimp_hr,8153187739
2022-11-23,👌,Run,2748,2830,10058.3,84.0,694,47,,146,,,,strava_backfill,trimp_hr,8156230866
2022-11-24,🧀,Run,2764,2807,11025.9,55.0,773,65,,163,,,,strava_backfill,trimp_hr,8160801675
2022-11-25,🍞,Ride,2478,2478,25323.7,62.0,535,34,,130,,174,,strava_backfill,trimp_hr,8165161223
2022-11-25,🔙,Ride,3187,3216,23894.9,384.0,863,66,,149,,214,,strava_backfill,trimp_hr,8167254125
2022-11-26,🐕‍🦺🦴,Hike,4492,5468,8050.7,656.0,860,57,,135,,,,strava_backfill,trimp_hr,8169474624
2022-11-27,🍷,Ride,12742,21916,56578.5,1224.0,1855,145,,121,,106,,strava_backfill,trimp_hr,8176769591
2022-11-28,🌿,Ride,9033,11603,36372.6,642.0,1212,95,,117,,89,,strava_backfill,trimp_hr,8179804994
2022-11-29,💼,Run,3378,4372,12033.8,328.0,852,63,,151,,,,strava_backfill,trimp_hr,8184138384
2022-11-30,⏰,VirtualRide,3494,3494,38020.8,0,846,56,,,,242,,strava_backfill,durata,8187803884
2022-12-01,🇦🇫,Run,2689,2791,11058.0,11.0,782,51,,152,,,,strava_backfill,trimp_hr,8192109049
2022-12-02,♨️,VirtualRide,3478,3478,36038.1,0,742,55,,,,214,,strava_backfill,durata,8198683529
2022-12-03,🌨️,Hike,7236,7602,11622.5,968.0,931,54,,118,,,,strava_backfill,trimp_hr,8200596174
2022-12-04,🎠,VirtualRide,5718,5718,58052.9,0,1132,91,,,,198,,strava_backfill,durata,8205059208
2022-12-05,⚽,Run,2884,2959,10011.8,195.0,711,48,,145,,,,strava_backfill,trimp_hr,8209254140
2022-12-06,😍,Ride,3069,3436,13327.8,596.0,589,41,,129,,168,,strava_backfill,trimp_hr,8214209539
2022-12-07,🪨,Ride,6536,39996,48618.5,400.0,1469,100,,135,,135,,strava_backfill,trimp_hr,8219990467
2022-12-08,🦭,BackcountrySki,9139,14702,15056.6,1514.0,785,30,,92,,,,strava_backfill,trimp_hr,8222968835
2022-12-09,🛝,Hike,4984,5607,8580.4,798.0,1081,89,,146,,,,strava_backfill,trimp_hr,8227889529
2022-12-10,🪵,Run,5529,5568,19544.0,238.0,1316,84,,140,,,,strava_backfill,trimp_hr,8231804614
2022-12-11,🧔‍♀️🟥,BackcountrySki,7896,15009,10420.5,1188.0,706,21,,85,,,,strava_backfill,trimp_hr,8235295520
2022-12-12,🤷‍♂️,VirtualRide,3062,3062,32948.3,0,712,49,,,,233,,strava_backfill,durata,8238553476
2022-12-13,🧖‍♀️,Run,2900,4050,10261.9,314.0,742,56,,153,,,,strava_backfill,trimp_hr,8243230231
2022-12-14,🎁,Ride,6650,39855,48197.6,397.0,1610,116,,141,,127,,strava_backfill,trimp_hr,8248294007
2022-12-15,🥱,Run,2844,2865,9862.9,320.0,744,50,,148,,,,strava_backfill,trimp_hr,8250971529
2022-12-16,🏋️‍♂️,WeightTraining,927,927,0,0,96,3,,95,,,,strava_backfill,trimp_hr,8254012562
2022-12-18,🫁,Hike,6289,6574,10689.1,981.0,1285,105,,144,,,,strava_backfill,trimp_hr,8261747398
2022-12-19,🤒,VirtualRide,3002,3002,30560.1,0,607,48,,,,203,,strava_backfill,durata,8265498509
2022-12-22,🦥,Run,2821,2861,10079.6,303.0,756,75,,169,,,,strava_backfill,trimp_hr,8277996907
2022-12-23,Morning Hike,Hike,5155,5270,8662.8,785.0,932,61,,133,,,,strava_backfill,trimp_hr,8281570045
2022-12-24,⛷️,AlpineSki,943,12968,9319.9,0,63,2,,77,,,,strava_backfill,trimp_hr,8287019831
2022-12-25,🎄,Run,4382,5561,10584.9,669.0,895,61,,136,,,,strava_backfill,trimp_hr,8288429405
2022-12-26,🎁,BackcountrySki,5955,7953,12023.5,1090.0,379,15,,83,,,,strava_backfill,trimp_hr,8291801751
2022-12-26,🐗,Hike,7689,8628,8242.0,655.0,607,25,,91,,,,strava_backfill,trimp_hr,8294070078
2022-12-27,🫄,Run,3009,4081,10205.5,299.0,743,61,,155,,,,strava_backfill,trimp_hr,8297124895
2022-12-28,🍕,VirtualRide,3504,3504,36324.1,0,747,56,,,,213,,strava_backfill,durata,8303194503
2022-12-29,🥔,Run,2961,2965,10016.2,316.0,754,54,,150,,,,strava_backfill,trimp_hr,8306279404
2022-12-29,🍛,BackcountrySki,2281,10298,3830.6,424.0,117,5,,76,,,,strava_backfill,trimp_hr,8308837148
2022-12-30,🍾,VirtualRide,3579,3579,37960.5,0,846,57,,,,237,,strava_backfill,durata,8312263970
2022-12-31,🎇,BackcountrySki,4941,9629,7500.8,732.0,496,21,,100,,,,strava_backfill,trimp_hr,8314883189
2023-01-01,1️⃣,Hike,4962,6376,8559.2,774.0,728,38,,119,,,,strava_backfill,trimp_hr,8319687160
2023-01-02,🥈,Run,3994,4189,13623.6,331.0,1010,78,,153,,,,strava_backfill,trimp_hr,8326543887
2023-01-03,💩,AlpineSki,3207,13896,32405.6,0,234,9,,85,,,,strava_backfill,trimp_hr,8330694535
2023-01-04,👨‍👨‍👦‍👦,Run,2550,2550,9509.9,49.0,676,41,,143,,,,strava_backfill,trimp_hr,8336191090
2023-01-04,☕,Ride,3436,6080,24424.2,186.0,650,45,,128,,122,,strava_backfill,trimp_hr,8336808352
2023-01-05,🍰,Ride,8848,11335,40504.9,1485.0,1764,138,,136,,161,,strava_backfill,trimp_hr,8341278968
2023-01-06,🌁,Hike,6410,8888,8069.9,708.0,641,26,,98,,,,strava_backfill,trimp_hr,8346584667
2023-01-07,⛸️,Run,3516,3928,8419.0,488.0,721,47,,134,,,,strava_backfill,trimp_hr,8350813257
2023-01-08,💦,Run,4546,5275,9416.3,784.0,840,60,,133,,,,strava_backfill,trimp_hr,8356347428
2023-01-09,🐇,VirtualRide,3061,3061,33414.8,0,741,49,,,,242,,strava_backfill,durata,8361963237
2023-01-09,🌕,BackcountrySki,2892,3813,3644.9,435.0,315,14,,103,,,,strava_backfill,trimp_hr,8365148672
2023-01-10,🥵,Ride,3643,5516,15430.8,694.0,731,52,,132,,171,,strava_backfill,trimp_hr,8368716067
2023-01-11,🌄,Ride,6099,22951,48773.7,410.0,1584,118,,146,,158,,strava_backfill,trimp_hr,8374180278
2023-01-12,🫡,Run,3071,3074,11016.6,204.0,787,59,,152,,,,strava_backfill,trimp_hr,8379899230
2023-01-12,2️⃣,BackcountrySki,3985,19018,7735.7,855.0,287,11,,86,,,,strava_backfill,trimp_hr,8382277768
2023-01-13,🧨,Run,2566,2603,10028.0,26.0,717,47,,150,,,,strava_backfill,trimp_hr,8383461039
2023-01-14,🏡,Ride,5209,5695,27563.9,900.0,1038,73,,131,,168,,strava_backfill,trimp_hr,8388752083
2023-01-15,👹,Run,5608,5823,18565.1,666.0,1376,99,,148,,,,strava_backfill,trimp_hr,8394349879
2023-01-16,♥️,Run,2407,2428,9171.9,31.0,652,38,,142,,,,strava_backfill,trimp_hr,8399611619
2023-01-17,😇,Ride,3382,3825,11426.6,591.0,624,42,,125,,152,,strava_backfill,trimp_hr,8405852915
2023-01-18,⏱️,Run,2374,2386,10031.6,46.0,705,59,,166,,,,strava_backfill,trimp_hr,8411359667
2023-01-19,🙅,BackcountrySki,4531,4771,7351.6,463.0,398,16,,94,,,,strava_backfill,trimp_hr,8417084101
2023-01-20,📵,Run,2649,2682,10221.8,29.0,731,59,,160,,,,strava_backfill,trimp_hr,8420939255
2023-01-24,Afternoon Ride,VirtualRide,3610,3610,34735.0,0,615,58,,,,170,,strava_backfill,durata,8444281205
2023-01-26,Afternoon Run,Run,2614,2716,8470.4,289.0,632,52,,154,,,,strava_backfill,trimp_hr,8455079404
2023-01-27,Afternoon Backcountry Ski,BackcountrySki,5101,6017,6685.3,965.0,510,23,,101,,,,strava_backfill,trimp_hr,8460636375
2023-01-28,Morning Hike,Hike,4081,4278,7767.8,663.0,833,64,,142,,,,strava_backfill,trimp_hr,8469609451
2023-01-29,🏁,BackcountrySki,6409,12259,12288.7,1213.0,861,39,,111,,,,strava_backfill,trimp_hr,8469612477
2023-01-30,Lunch Run,Run,2576,2593,10019.0,48.0,705,48,,151,,,,strava_backfill,trimp_hr,8475903138
2023-01-31,🦋,Ride,5004,5102,31875.3,785.0,1185,97,,146,,179,,strava_backfill,trimp_hr,8481553108
2023-02-01,🏓,Workout,4117,4117,0,0,158,7,,70,,,,strava_backfill,trimp_hr,8489089209
2023-02-02,⚰️,Run,3266,3271,11119.7,314.0,834,62,,152,,,,strava_backfill,trimp_hr,8492431153
2023-02-02,🐡,Swim,2045,3320,1750.0,0,350,14,,108,,,,strava_backfill,trimp_hr,8494222160
2023-02-03,🐻,Ride,6284,39399,48802.3,388.0,1580,114,,143,,147,,strava_backfill,trimp_hr,8499157083
2023-02-04,🦥,Run,3016,3019,10049.2,296.0,710,48,,143,,,,strava_backfill,trimp_hr,8502098356
2023-02-05,👮,Run,4901,4907,21449.9,120.0,1482,130,,169,,,,strava_backfill,trimp_hr,8507880563
2023-02-06,‼️🤨,Ride,6432,39806,48445.8,402.0,1504,101,,136,,139,,strava_backfill,trimp_hr,8515906243
2023-02-07,😱,Run,3124,3127,11717.2,215.0,829,64,,156,,,,strava_backfill,trimp_hr,8520155721
2023-02-08,🦵,Run,3234,3284,12141.5,36.0,861,59,,150,,,,strava_backfill,trimp_hr,8525850042
2023-02-09,🥴,VirtualRide,3319,3319,37527.7,0,872,53,,,,263,,strava_backfill,durata,8531565914
2023-02-09,Evening Backcountry Ski,BackcountrySki,2478,13013,4036.9,439.0,160,6,,81,,,,strava_backfill,trimp_hr,8534451844
2023-02-10,🍝,Run,2985,3071,11363.8,172.0,817,66,,160,,,,strava_backfill,trimp_hr,8535662927
2023-02-11,🛏️,Ride,7133,7270,35349.3,1339.0,1232,96,,129,,168,,strava_backfill,trimp_hr,8541298095
2023-02-12,🧀,Run,6458,6785,23016.2,362.0,1640,138,,158,,,,strava_backfill,trimp_hr,8548939196
2023-02-13,Lunch Ride,Ride,3642,3852,18761.7,666.0,679,45,,125,,165,,strava_backfill,trimp_hr,8553612146
2023-02-14,🍜,Run,3381,3386,13390.1,65.0,921,63,,151,,,,strava_backfill,trimp_hr,8559144786
2023-02-15,🐖,Ride,6260,39418,48506.1,415.0,1424,98,,136,,149,,strava_backfill,trimp_hr,8566338225
2023-02-16,🔋,Ride,3374,3520,16779.7,674.0,687,45,,128,,187,,strava_backfill,trimp_hr,8570463136
2023-02-16,✌️,Run,3280,3283,11200.3,316.0,861,82,,166,,,,strava_backfill,trimp_hr,8571806988
2023-02-17,Morning Weight Training,WeightTraining,760,760,0,0,56,2,,83,,,,strava_backfill,trimp_hr,8579550622
2023-02-18,Morning Ride,Ride,745,745,2408.5,167.0,106,6,,105,,196,,strava_backfill,trimp_hr,8579600812
2023-02-18,🤖,Ride,10103,11653,74000.5,1457.0,1988,162,,137,,192,,strava_backfill,trimp_hr,8582046872
